college_code,college_name,branch_code,branch_name,seat_type,category,closing_merit_no,closing_percentile
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GNT1H,51553,70.9370842
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GNT2H,50917,71.2367422
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GNT3H,68536,59.4192464
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GOBCH,47845,73.2440997
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LOPENH,39093,78.4825990
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LSCH,53982,69.3871747
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LOBCH,41348,77.0895594
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Home University Seats Allotted to Other Than Home University Candidates,GSTH,93826,36.7166438
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,32850,82.3797757
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,39550,78.3496848
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,82212,48.2193247
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GVJO,62004,64.0075195
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT1O,78475,51.2359011
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,44313,75.5619344
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,33370,81.8334533
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,25216,86.4021980
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSCO,36376,80.2788844
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,28138,84.8685155
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,State Level,DEFOPENS,101980,28.6995083
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,State Level,TFWS,25137,86.4021980
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,State Level,DEFROBCS,102806,28.1605922
01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,State Level,EWS,44532,75.4846987
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,70771,57.4413646
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GSCH,100838,29.3528763
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GSTH,120495,4.0235666
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GVJH,72461,56.3628587
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GNT1H,92687,38.6417086
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GNT2H,95363,35.6983743
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GNT3H,108413,21.2317049
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,84149,46.1727561
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,96418,35.1475881
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,LSCH,108877,20.3613489
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,LOBCH,102356,28.4814025
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,46795,74.1161376
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,52550,70.2135829
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT1O,91577,39.4196471
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,105330,25.0367211
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,60490,64.8863260
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,74869,54.1664697
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSCO,75442,53.9262430
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,87613,43.0138429
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,State Level,TFWS,48386,72.8897104
01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,State Level,EWS,59474,65.7244332
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,12653,93.1714502
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GSCH,24489,86.8703589
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GSTH,78818,51.1072039
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GVJH,17131,90.7746979
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GNT1H,23940,87.0728364
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GNT2H,14360,92.2448203
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GNT3H,37293,79.5386869
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,13209,92.8629709
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,11883,93.5685145
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,LSCH,24257,86.9511499
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,LSTH,66270,60.7344231
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,LOBCH,14266,92.2870170
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,PWDOPENH,80456,49.4442605
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,PWDROBCH,101332,29.2342823
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,13547,92.6330411
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,22196,88.0563059
01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,56586,67.4824177
